relative_time_s,lord_x_g,lord_y_g,prototype_calibrated_to_lord_y_g,lord_z_g,prototype_calibrated_to_lord_z_g,lord_x_norm,lord_y_norm,prototype_y_norm,lord_z_norm,prototype_z_norm,our_y_raw,our_z_raw,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch
24.480,0.987154291,0.124559038,0.108051783,0.028501970,0.030111527,0.056076082,0.089973261,0.041368817,0.072691480,0.114954580,-12,187,2026-05-03T23:57:36.057Z,2026-05-03 19:57:36.057,102635,27
24.520,0.981872847,0.147957236,0.120566686,0.017639171,0.024192672,-0.022814896,0.176548931,0.107665949,0.022563022,0.075765000,66,145,2026-05-03T23:57:36.097Z,2026-05-03 19:57:36.097,102635,28
24.560,0.978808453,0.164063987,0.134186588,0.009246504,0.019818144,-0.068588941,0.236145517,0.179816763,-0.016166544,0.046800627,148,110,2026-05-03T23:57:36.137Z,2026-05-03 19:57:36.137,102635,29
24.600,0.976369548,0.179055938,0.146009574,0.005772574,0.016866640,-0.105019818,0.291617232,0.242448492,-0.032197658,0.027258300,218,84,2026-05-03T23:57:36.177Z,2026-05-03 19:57:36.177,102635,30
24.640,0.973814459,0.193561881,0.156396317,0.006591235,0.014629137,-0.143186177,0.345290669,0.297471792,-0.028419788,0.012443477,279,63,2026-05-03T23:57:36.217Z,2026-05-03 19:57:36.217,102635,31
24.680,0.971695478,0.208930609,0.165643978,0.010590438,0.016438927,-0.174838219,0.402156497,0.346460858,-0.009964704,0.024426354,328,64,2026-05-03T23:57:36.257Z,2026-05-03 19:57:36.257,102635,32
24.720,0.969612746,0.219562703,0.177664722,0.017315642,0.021435815,-0.205948793,0.441496304,0.410140206,0.021070035,0.057511458,388,79,2026-05-03T23:57:36.297Z,2026-05-03 19:57:36.297,102635,33
24.760,0.969710875,0.221445930,0.184480607,0.026710879,0.025715756,-0.204483012,0.448464433,0.446247048,0.064426147,0.085849559,420,95,2026-05-03T23:57:36.337Z,2026-05-03 19:57:36.337,102635,34
24.800,0.966977644,0.238010758,0.191521878,0.037282749,0.034474561,-0.245310341,0.509755951,0.483547864,0.113212058,0.143842847,447,134,2026-05-03T23:57:36.377Z,2026-05-03 19:57:36.377,102635,35
24.840,0.968279300,0.235473927,0.202019891,0.041916091,0.040556369,-0.225867002,0.500369423,0.539160609,0.134593500,0.184111362,497,156,2026-05-03T23:57:36.417Z,2026-05-03 19:57:36.417,102635,36
24.880,0.971270559,0.222144229,0.203204924,0.042932806,0.043851867,-0.181185401,0.451048211,0.545438267,0.139285328,0.205931326,499,172,2026-05-03T23:57:36.457Z,2026-05-03 19:57:36.457,102635,37
24.920,0.971960440,0.219147454,0.192839352,0.040698247,0.044741932,-0.170880382,0.439959842,0.490527121,0.128973530,0.211824570,440,186,2026-05-03T23:57:36.497Z,2026-05-03 19:57:36.497,102635,38
24.960,0.970967474,0.223451440,0.192948817,0.039890658,0.048042409,-0.185712697,0.455885021,0.491107008,0.125246753,0.233677496,436,203,2026-05-03T23:57:36.537Z,2026-05-03 19:57:36.537,102635,39
25.000,0.971742332,0.218939513,0.194636269,0.039985992,0.043318908,-0.174138342,0.439190440,0.500046206,0.125686691,0.202402524,452,177,2026-05-03T23:57:36.577Z,2026-05-03 19:57:36.577,102635,40
25.040,0.968591094,0.242024253,0.191618432,0.035965263,0.042019219,-0.221209610,0.524606282,0.484059352,0.107132269,0.193797101,437,173,2026-05-03T23:57:36.617Z,2026-05-03 19:57:36.617,102635,41
25.080,0.973358898,0.212722505,0.202633578,0.023235718,0.040856680,-0.149991064,0.416186891,0.542411592,0.048389353,0.186099764,500,157,2026-05-03T23:57:36.657Z,2026-05-03 19:57:36.657,102635,42
25.120,0.969649003,0.233848297,0.186432940,0.018938204,0.034936000,-0.205407218,0.494354429,0.456589444,0.028557654,0.146898104,418,141,2026-05-03T23:57:36.697Z,2026-05-03 19:57:36.697,102635,43
25.160,0.968846660,0.237213151,0.194985075,0.017669925,0.029675474,-0.217392126,0.506804724,0.501893992,0.022704939,0.112067409,473,106,2026-05-03T23:57:36.737Z,2026-05-03 19:57:36.737,102635,44
25.200,0.966537118,0.247104129,0.199496213,0.015026342,0.028340937,-0.251890649,0.543402331,0.525791539,0.010505622,0.103231254,500,95,2026-05-03T23:57:36.777Z,2026-05-03 19:57:36.777,102635,45
25.240,0.957275834,0.295015930,0.203914405,0.020405768,0.029499410,-0.390230050,0.720680776,0.549196710,0.035330010,0.110901669,523,97,2026-05-03T23:57:36.817Z,2026-05-03 19:57:36.817,102635,46
25.280,0.941523933,0.373988562,0.240466144,0.031367593,0.040715256,-0.625522320,1.012887395,0.742827897,0.085915444,0.185163375,711,122,2026-05-03T23:57:36.857Z,2026-05-03 19:57:36.857,102635,47
25.320,0.933365567,0.425372616,0.295424912,0.053158388,0.050902766,-0.747387018,1.203013526,1.033969482,0.186473229,0.252616330,1003,125,2026-05-03T23:57:36.897Z,2026-05-03 19:57:36.897,102635,48
25.360,0.924956625,0.447762164,0.341227922,0.069594364,0.073966070,-0.872994660,1.285857087,1.276608848,0.262320175,0.405321738,1226,203,2026-05-03T23:57:36.937Z,2026-05-03 19:57:36.937,102635,49
25.400,0.926754344,0.424648255,0.360676435,0.052502722,0.078524376,-0.846141432,1.200333318,1.379636465,0.183447529,0.435502933,1328,209,2026-05-03T23:57:36.977Z,2026-05-03 19:57:36.977,102635,50
25.440,0.923375661,0.439110729,0.346258758,0.080257878,0.092603446,-0.896610121,1.253845913,1.303259476,0.311528995,0.528722457,1228,295,2026-05-03T23:57:37.017Z,2026-05-03 19:57:37.017,102635,51
25.480,0.917967985,0.439396262,0.362421705,0.075673741,0.094078078,-0.977386693,1.254902416,1.388881957,0.290374623,0.538486200,1316,288,2026-05-03T23:57:37.057Z,2026-05-03 19:57:37.057,102635,52
25.520,0.912442205,0.436253006,0.356120107,0.066116741,0.094713547,-1.059927414,1.243272056,1.355499525,0.246272022,0.542693737,1280,297,2026-05-03T23:57:37.097Z,2026-05-03 19:57:37.097,102635,53
25.560,0.902472272,0.454689887,0.361021350,0.070819588,0.094219293,-1.208852184,1.311490353,1.381463639,0.267974205,0.539421208,1308,290,2026-05-03T23:57:37.137Z,2026-05-03 19:57:37.137,102635,54
25.600,0.892951667,0.442090124,0.366469159,0.053271563,0.088029997,-1.351065160,1.264869973,1.410323159,0.186995496,0.498440996,1347,253,2026-05-03T23:57:37.177Z,2026-05-03 19:57:37.177,102635,55
25.640,0.884505823,0.464513195,0.365473625,0.053157158,0.089786147,-1.477224028,1.347837573,1.405049363,0.186467552,0.510068715,1339,263,2026-05-03T23:57:37.217Z,2026-05-03 19:57:37.217,102635,56
25.680,1.156094103,0.526985559,0.374725938,-0.004875566,0.084455012,2.579595795,1.578991558,1.454063071,-0.081335531,0.474770516,1398,227,2026-05-03T23:57:37.257Z,2026-05-03 19:57:37.257,102635,57
25.720,1.331579437,-0.873298142,0.414267321,-0.157890901,0.179192113,5.200888521,-3.602197900,1.663531759,-0.787454003,1.102038319,1486,682,2026-05-03T23:57:37.297Z,2026-05-03 19:57:37.297,102635,58
25.760,0.760930283,0.357298360,-0.467214784,0.752577863,0.383520481,-3.323119949,0.951131985,-3.006079770,3.414077900,2.454925472,-3711,2539,2026-05-03T23:57:37.337Z,2026-05-03 19:57:37.337,102635,59
25.800,1.188965082,-0.594376934,0.216038335,-0.207285529,-0.240732100,3.070602404,-2.570161590,0.613422683,-1.015394944,-1.678339552,968,-1314,2026-05-03T23:57:37.377Z,2026-05-03 19:57:37.377,102635,60
25.840,0.892423027,-0.053387310,-0.410075555,-0.040210260,0.153972393,-1.358961672,-0.568445986,-2.703387293,-0.244394221,0.935054971,-3072,1298,2026-05-03T23:57:37.417Z,2026-05-03 19:57:37.417,102635,61
25.880,0.990699248,-0.188084623,0.087370005,-0.315107787,-0.051677349,0.109028494,-1.066839487,-0.068191969,-1.512961332,-0.426581185,-13,-218,2026-05-03T23:57:37.457Z,2026-05-03 19:57:37.457,102635,62
25.920,1.050276279,-0.187653845,-0.263474333,0.037515859,-0.250638743,0.998953791,-1.065245567,-1.926773961,0.114287792,-1.743932842,-1690,-931,2026-05-03T23:57:37.497Z,2026-05-03 19:57:37.497,102635,63
25.960,0.907072010,-0.062805938,-0.116311052,-0.500681999,-0.256372413,-1.140144106,-0.603295848,-1.147183145,-2.369328956,-1.781896282,-862,-1094,2026-05-03T23:57:37.537Z,2026-05-03 19:57:37.537,102635,64
26.000,1.057584763,-0.264746994,-0.129407647,-0.113151729,-0.221988304,1.108123447,-1.350497912,-1.216561764,-0.580996554,-1.554234210,-983,-904,2026-05-03T23:57:37.577Z,2026-05-03 19:57:37.577,102635,65
26.040,0.982027221,-0.107200193,-0.168945511,-0.126119314,-0.166362253,-0.020508957,-0.767559026,-1.426011806,-0.640837951,-1.185926230,-1281,-580,2026-05-03T23:57:37.617Z,2026-05-03 19:57:37.617,102635,66
26.080,1.004324713,-0.152874963,-0.085724821,0.032015266,-0.152970886,0.312557358,-0.936560233,-0.985153972,0.088904253,-1.097260082,-836,-586,2026-05-03T23:57:37.657Z,2026-05-03 19:57:37.657,102635,67
26.120,1.029299769,-0.210054563,-0.107766310,0.093403830,-0.001057309,0.685619498,-1.148130458,-1.101917762,0.372193502,-0.091418710,-1171,221,2026-05-03T23:57:37.697Z,2026-05-03 19:57:37.697,102635,68
26.160,0.994824705,-0.108508019,-0.079085895,0.234706938,0.021714727,0.170652048,-0.772398111,-0.949984562,1.024263664,0.059358179,-1043,313,2026-05-03T23:57:37.737Z,2026-05-03 19:57:37.737,102635,69
26.200,1.045968366,-0.250427264,-0.059502660,0.130801478,0.099837186,0.934604806,-1.297513483,-0.846243260,0.544772086,0.576618073,-1043,700,2026-05-03T23:57:37.777Z,2026-05-03 19:57:37.777,102635,70
26.240,0.982237799,-0.099416514,-0.076302554,0.175773751,0.133766867,-0.017363465,-0.738758635,-0.935239936,0.752305225,0.801271310,-1184,891,2026-05-03T23:57:37.817Z,2026-05-03 19:57:37.817,102635,71
26.280,1.048157301,-0.245838358,-0.046099884,0.045529027,0.093880538,0.967301784,-1.280534072,-0.775242662,0.151266086,0.537178261,-960,657,2026-05-03T23:57:37.857Z,2026-05-03 19:57:37.857,102635,72
26.320,0.982533331,-0.079098269,-0.098756470,0.051124961,0.062091245,-0.012948992,-0.663579101,-1.054188538,0.177089590,0.326696835,-1209,540,2026-05-03T23:57:37.897Z,2026-05-03 19:57:37.897,102635,73
26.360,1.041597323,-0.218791025,-0.063237106,-0.098941096,-0.047510865,0.869312847,-1.180456242,-0.866026316,-0.515418876,-0.398994301,-858,-60,2026-05-03T23:57:37.937Z,2026-05-03 19:57:37.937,102635,74
26.400,0.981587267,-0.107112053,-0.127784082,-0.191551977,-0.042967988,-0.027080718,-0.767232898,-1.207960997,-0.942789465,-0.368915269,-1224,22,2026-05-03T23:57:37.977Z,2026-05-03 19:57:37.977,102635,75
26.440,1.020285335,-0.169640899,-0.085112938,-0.188933614,-0.157689409,0.550967377,-0.998595870,-0.981912545,-0.930706527,-1.128502092,-826,-611,2026-05-03T23:57:38.017Z,2026-05-03 19:57:38.017,102635,76
26.480,1.006729212,-0.151552861,-0.144075012,-0.207425776,-0.159504881,0.348474296,-0.931668322,-1.294261466,-1.016042137,-1.140522591,-1152,-567,2026-05-03T23:57:38.057Z,2026-05-03 19:57:38.057,102635,77
26.520,0.991247272,-0.137254237,-0.104712215,-0.177599053,-0.180031908,0.117214544,-0.878761987,-1.085738831,-0.878401034,-1.276434955,-904,-709,2026-05-03T23:57:38.097Z,2026-05-03 19:57:38.097,102635,78
26.560,1.025241790,-0.190589169,-0.126991153,-0.029193080,-0.146481070,0.625003878,-1.076106557,-1.203760494,-0.193553341,-1.054290087,-1075,-515,2026-05-03T23:57:38.137Z,2026-05-03 19:57:38.137,102635,79
26.600,0.990797961,-0.143348962,-0.109424525,0.015321576,-0.095733967,0.110503000,-0.901313078,-1.110702080,0.011868036,-0.718286313,-1048,-268,2026-05-03T23:57:38.177Z,2026-05-03 19:57:38.177,102635,80
26.640,1.021033955,-0.219445240,-0.094111282,0.077970424,-0.028202049,0.562149806,-1.182876901,-1.029580867,0.300973102,-0.271147892,-1057,68,2026-05-03T23:57:38.217Z,2026-05-03 19:57:38.217,102635,81
26.680,0.990383019,-0.174555661,-0.099276168,0.104700257,0.042119332,0.104304860,-1.016780979,-1.056941619,0.424323018,0.194459961,-1184,437,2026-05-03T23:57:38.257Z,2026-05-03 19:57:38.257,102635,82
26.720,1.010368471,-0.216272191,-0.079960096,0.128089013,0.039705765,0.402835329,-1.171136305,-0.954615600,0.532254896,0.178479397,-1073,407,2026-05-03T23:57:38.297Z,2026-05-03 19:57:38.297,102635,83
26.760,0.988644612,-0.190340883,-0.103442391,0.100195462,0.059148785,0.078337589,-1.075187874,-1.079011992,0.403534784,0.307214392,-1231,529,2026-05-03T23:57:38.337Z,2026-05-03 19:57:38.337,102635,84
26.800,1.031421208,-0.203334162,-0.085019603,0.047652876,0.041716510,0.717308257,-1.123264304,-0.981418109,0.161066992,0.191792823,-1104,422,2026-05-03T23:57:38.377Z,2026-05-03 19:57:38.377,102635,85
26.840,1.019273624,0.966565251,-0.109062896,-0.126733770,0.026703900,0.535855069,3.205480293,-1.108786363,-0.643673474,0.092392202,-1217,366,2026-05-03T23:57:38.417Z,2026-05-03 19:57:38.417,102635,86
26.880,0.978925343,-0.044358500,0.391997775,-0.428442919,0.058135619,-0.066842918,-0.535038488,1.545559848,-2.035967935,0.300506076,1531,75,2026-05-03T23:57:38.457Z,2026-05-03 19:57:38.457,102635,87
26.920,0.809409444,0.889013348,0.205309913,-0.196336624,-0.064450345,-2.598967852,2.918530509,0.556589356,-0.964869130,-0.511153006,662,-391,2026-05-03T23:57:38.497Z,2026-05-03 19:57:38.497,102635,88
26.960,0.957309566,0.106626789,0.466019974,-0.173812053,-0.114801273,-0.389726190,0.023622150,1.937689093,-0.860925196,-0.844533650,2185,-888,2026-05-03T23:57:38.537Z,2026-05-03 19:57:38.537,102635,89
27.000,0.909879565,0.707653701,0.232273357,0.240837991,0.101821371,-1.098206561,2.247481716,0.699426978,1.052556581,0.589755644,580,446,2026-05-03T23:57:38.577Z,2026-05-03 19:57:38.577,102635,90
27.040,0.960270875,0.235670693,0.512637472,0.009378130,0.005300439,-0.345491966,0.501097476,2.184643178,-0.015559129,-0.049323154,2277,-308,2026-05-03T23:57:38.617Z,2026-05-03 19:57:38.617,102635,91
27.080,0.928532145,0.504235370,0.257030128,0.314956703,0.314418120,-0.819585719,1.494813587,0.830574850,1.394591525,1.997388920,421,1525,2026-05-03T23:57:38.657Z,2026-05-03 19:57:38.657,102635,92
27.120,0.927095544,0.432895579,0.510292380,0.284323016,0.108349136,-0.841044782,1.230849241,2.172220160,1.253226530,0.632976906,2120,228,2026-05-03T23:57:38.697Z,2026-05-03 19:57:38.697,102635,93
27.160,0.944317155,0.375288332,0.294683542,0.337695955,0.277764605,-0.583798884,1.017696674,1.030042104,1.499526143,1.754700793,682,1301,2026-05-03T23:57:38.737Z,2026-05-03 19:57:38.737,102635,94
27.200,0.908223665,0.545860052,0.453111940,0.271121091,0.183088025,-1.122941391,1.648829065,1.869309371,1.192303723,1.127833707,1697,667,2026-05-03T23:57:38.777Z,2026-05-03 19:57:38.777,102635,95
27.240,0.940982161,0.287127979,0.358132735,0.088985149,0.291752737,-0.633614992,0.691494569,1.366161331,0.351802653,1.847318205,1016,1316,2026-05-03T23:57:38.817Z,2026-05-03 19:57:38.817,102635,96
27.280,0.903600800,0.607275968,0.392572923,0.209262615,0.172117939,-1.191994920,1.876074082,1.548606667,0.906845982,1.055199206,1375,665,2026-05-03T23:57:38.857Z,2026-05-03 19:57:38.857,102635,97
27.320,0.935912530,0.285402412,0.372811013,-0.104134152,0.119056835,-0.709342030,0.685109802,1.443918844,-0.539383225,0.703874102,1339,408,2026-05-03T23:57:38.897Z,2026-05-03 19:57:38.897,102635,98
27.360,0.886551700,0.635302777,0.343681630,0.036601247,0.092345906,-1.446663967,1.979776075,1.289607255,0.110067138,0.527017249,1214,296,2026-05-03T23:57:38.937Z,2026-05-03 19:57:38.937,102635,99
27.400,0.914010000,0.333636975,0.388053136,-0.177534476,-0.031343197,-1.036508646,0.863582499,1.524663304,-0.878103029,-0.291945874,1634,-385,2026-05-03T23:57:38.977Z,2026-05-03 19:57:38.977,102635,100
27.440,0.876081891,0.586265004,0.300917151,-0.129516976,0.007661408,-1.603055572,1.798331419,1.063064367,-0.656517112,-0.033690844,1094,-104,2026-05-03T23:57:39.017Z,2026-05-03 19:57:39.017,102636,1
27.480,1.217528801,-0.438900822,0.404236778,0.348441280,-0.092789449,3.497269787,-1.994884460,1.610395410,1.549112497,-0.698790239,1810,-718,2026-05-03T23:57:39.057Z,2026-05-03 19:57:39.057,102636,2
27.520,0.815491350,0.155683804,0.065616550,0.203137112,-0.162799598,-2.508120065,0.205138001,-0.183429913,0.878578675,-1.162337379,21,-774,2026-05-03T23:57:39.097Z,2026-05-03 19:57:39.097,102636,3
27.560,1.217806287,-0.791255507,-0.238318702,-0.488486319,0.408868906,3.501414701,-3.298631964,-1.793513141,-2.313049662,2.622760996,-2471,2463,2026-05-03T23:57:39.137Z,2026-05-03 19:57:39.137,102636,4
27.600,0.786860156,0.349707106,-0.019489722,0.168459308,0.000285646,-2.935795346,0.923043585,-0.634276532,0.718551332,-0.082526814,-681,148,2026-05-03T23:57:39.177Z,2026-05-03 19:57:39.177,102636,5
27.640,1.260115423,-0.660487280,-0.142362021,-0.123829396,-0.133340726,4.133402735,-2.814776470,-1.285186970,-0.630270688,-0.967286004,-1179,-433,2026-05-03T23:57:39.217Z,2026-05-03 19:57:39.217,102636,6
27.680,0.839854696,0.192589228,-0.145566120,-0.149236200,0.050047107,-2.144195284,0.341691757,-1.302160540,-0.747515235,0.246950887,-1453,520,2026-05-03T23:57:39.257Z,2026-05-03 19:57:39.257,102636,7
27.720,1.162452221,-0.489426420,-0.057837530,-0.272294409,-0.127635232,2.674569479,-2.181834214,-0.837422306,-1.315390829,-0.929509119,-716,-480,2026-05-03T23:57:39.297Z,2026-05-03 19:57:39.297,102636,8
27.760,0.967043939,-0.015073513,-0.211671909,0.024184160,-0.044701775,-0.244320072,-0.426681113,-1.652352966,0.052766121,-0.380394919,-1689,89,2026-05-03T23:57:39.337Z,2026-05-03 19:57:39.337,102636,9
27.800,1.011625147,-0.222001940,-0.040361194,-0.242107874,-0.187504343,0.421606783,-1.192336947,-0.744842212,-1.176089301,-1.325911006,-535,-806,2026-05-03T23:57:39.377Z,2026-05-03 19:57:39.377,102636,10
27.840,1.055935755,-0.185237427,-0.181132867,0.131352588,-0.032413911,1.083491576,-1.056304580,-1.490573775,0.547315288,-0.299035227,-1536,125,2026-05-03T23:57:39.417Z,2026-05-03 19:57:39.417,102636,11
27.880,0.976165204,-0.170794175,-0.072572017,-0.177296435,-0.071147162,-0.108072181,-1.002863106,-0.915477586,-0.877004545,-0.555493585,-877,-174,2026-05-03T23:57:39.457Z,2026-05-03 19:57:39.457,102636,12
27.920,1.049674544,-0.218170309,-0.122962112,0.087526807,-0.023015988,0.989965439,-1.178159530,-1.182416831,0.345072855,-0.236810242,-1225,121,2026-05-03T23:57:39.497Z,2026-05-03 19:57:39.497,102636,13
27.960,1.025214958,-0.171812760,-0.111997285,0.073589263,-0.063756413,0.624603083,-1.006631970,-1.124331157,0.280755401,-0.506558383,-1107,-100,2026-05-03T23:57:39.537Z,2026-05-03 19:57:39.537,102636,14
28.000,1.025606751,-0.186491251,-0.094887885,0.059007116,-0.019844946,0.630455451,-1.060943853,-1.033694888,0.213463297,-0.215814321,-1073,112,2026-05-03T23:57:39.577Z,2026-05-03 19:57:39.577,102636,15
28.040,1.030884418,-0.211097351,-0.107120627,0.015650026,0.028008567,0.709290018,-1.151988878,-1.098497281,0.013383729,0.101030587,-1208,371,2026-05-03T23:57:39.617Z,2026-05-03 19:57:39.617,102636,16
28.080,1.004270940,-0.173717705,-0.095391347,-0.030645267,0.005352647,0.311754131,-1.013680458,-1.036361956,-0.200254734,-0.048977483,-1111,243,2026-05-03T23:57:39.657Z,2026-05-03 19:57:39.657,102636,17
28.120,1.024088326,-0.211435632,-0.112769520,-0.037730904,-0.023164215,0.607774132,-1.153240551,-1.128422035,-0.232952760,-0.237791673,-1168,111,2026-05-03T23:57:39.697Z,2026-05-03 19:57:39.697,102636,18
28.160,0.995097728,-0.165939004,-0.119011972,-0.063699273,-0.058806154,0.174730293,-0.984898487,-1.161491147,-0.352788754,-0.473782013,-1153,-68,2026-05-03T23:57:39.737Z,2026-05-03 19:57:39.737,102636,19
28.200,1.008244538,-0.208045325,-0.118158943,-0.095486845,-0.075449753,0.371109318,-1.140696077,-1.156972263,-0.499478575,-0.583981652,-1125,-155,2026-05-03T23:57:39.777Z,2026-05-03 19:57:39.777,102636,20
28.240,1.044406204,-0.124602352,-0.133031001,-0.063022694,-0.080366077,0.911270193,-0.831948749,-1.235756314,-0.349666553,-0.616533329,-1201,-167,2026-05-03T23:57:39.817Z,2026-05-03 19:57:39.817,102636,21
28.280,0.962518556,0.918179760,-0.111659303,-0.194781104,-0.107512850,-0.311917471,3.026449145,-1.122540713,-0.957690885,-0.796275972,-1044,-327,2026-05-03T23:57:39.857Z,2026-05-03 19:57:39.857,102636,22
28.320,0.933319297,0.094658924,0.287977016,-0.279404031,0.035510193,-0.748078169,-0.020660143,0.994514587,-1.348199536,0.150699918,983,52,2026-05-03T23:57:39.897Z,2026-05-03 19:57:39.897,102636,23
28.360,0.860006919,0.844617238,0.307355647,0.015622963,-0.094092578,-1.843173686,2.754260472,1.097172009,0.013258843,-0.707418441,1272,-637,2026-05-03T23:57:39.937Z,2026-05-03 19:57:39.937,102636,24
28.400,0.964103246,0.132298017,0.410417998,-0.062860315,0.013487084,-0.288246346,0.118608255,1.643140144,-0.348917222,0.004881782,1696,-173,2026-05-03T23:57:39.977Z,2026-05-03 19:57:39.977,102636,25
28.440,0.910589445,0.662687159,0.313388579,0.383873755,0.161941505,-1.087602816,2.081101019,1.129131193,1.712622414,0.987819595,948,684,2026-05-03T23:57:40.017Z,2026-05-03 19:57:40.017,102636,26
28.480,0.936070032,0.293866990,0.496587032,0.137024784,0.095915991,-0.706989366,0.716429582,2.099616699,0.573490720,0.550655284,2061,176,2026-05-03T23:57:40.057Z,2026-05-03 19:57:40.057,102636,27
28.520,0.933278692,0.494518223,0.272807621,0.402212163,0.307911544,-0.748684703,1.458859172,0.914155406,1.797248501,1.954307960,518,1477,2026-05-03T23:57:40.097Z,2026-05-03 19:57:40.097,102636,28
28.560,0.933644257,0.421326841,0.513518517,0.289044309,0.187086239,-0.743224119,1.188043754,2.189310476,1.275013834,1.154306450,2028,633,2026-05-03T23:57:40.137Z,2026-05-03 19:57:40.137,102636,29
28.600,0.939236271,0.374805427,0.310267079,0.287395918,0.374296770,-0.659694018,1.015909877,1.112595186,1.267407022,2.393853969,634,1787,2026-05-03T23:57:40.177Z,2026-05-03 19:57:40.177,102636,30
28.640,0.908406100,0.510901806,0.477514103,0.176802158,0.192372778,-1.120216281,1.519480066,1.998578725,0.757051006,1.189309375,1820,693,2026-05-03T23:57:40.217Z,2026-05-03 19:57:40.217,102636,31
28.680,0.933459923,0.337656685,0.324220877,0.085488459,0.254554691,-0.745977578,0.878455826,1.186514800,0.335666510,1.601024654,879,1154,2026-05-03T23:57:40.257Z,2026-05-03 19:57:40.257,102636,32
28.720,0.896942766,0.550316720,0.420714838,0.144094426,0.102532296,-1.291448570,1.665319181,1.697687186,0.606114932,0.594462783,1629,279,2026-05-03T23:57:40.297Z,2026-05-03 19:57:40.297,102636,33
28.760,0.797106881,0.303042917,0.336200127,-0.190800972,0.144118398,-2.782736026,0.750381428,1.249974337,-0.939323807,0.869810274,1100,571,2026-05-03T23:57:40.337Z,2026-05-03 19:57:40.337,102636,34
28.800,1.142733574,-0.613004363,0.393490032,-0.290578681,0.072679986,2.380024376,-2.639084937,1.553465013,-1.399767093,0.396806398,1519,149,2026-05-03T23:57:40.377Z,2026-05-03 19:57:40.377,102636,35
28.840,0.810093670,0.236907135,-0.324092624,0.134319698,-0.241162575,-2.588747309,0.505672433,-2.247896612,0.561007585,-1.681189788,-2041,-827,2026-05-03T23:57:40.417Z,2026-05-03 19:57:40.417,102636,36
28.880,1.129131312,-0.374120052,0.000741461,-0.208340387,-0.207534170,2.176842102,-1.755189144,-0.527102756,-1.020262788,-1.458531341,-278,-947,2026-05-03T23:57:40.457Z,2026-05-03 19:57:40.457,102636,37
28.920,0.960758252,-0.122848235,-0.313986416,-0.236137984,0.000335064,-0.338211817,-0.825458343,-2.194359430,-1.148540105,-0.082199611,-2322,415,2026-05-03T23:57:40.497Z,2026-05-03 19:57:40.497,102636,38
28.960,1.000191107,-0.207995670,-0.031568391,-0.447957959,-0.266263392,0.250812078,-1.140512351,-0.698262736,-2.126023812,-1.847385858,-376,-1222,2026-05-03T23:57:40.537Z,2026-05-03 19:57:40.537,102636,39
29.000,1.061615229,-0.149590179,-0.227008040,0.144440711,-0.256230572,1.168328087,-0.924406205,-1.733595422,0.607712928,-1.780957131,-1479,-993,2026-05-03T23:57:40.577Z,2026-05-03 19:57:40.577,102636,40
29.040,0.997620997,-0.186069791,-0.123892999,-0.199587287,-0.182806228,0.212421354,-1.059384408,-1.187348166,-0.979869935,-1.294804121,-1007,-706,2026-05-03T23:57:40.617Z,2026-05-03 19:57:40.617,102636,41
29.080,1.040055814,-0.279431686,-0.133024828,-0.086955173,-0.043112149,0.846286718,-1.404832741,-1.235723614,-0.460107547,-0.369869778,-1253,26,2026-05-03T23:57:40.657Z,2026-05-03 19:57:40.657,102636,42
29.120,1.032562261,-0.178202944,-0.143096281,0.213408818,-0.127678498,0.734352599,-1.030276289,-1.289076682,0.925979426,-0.929795592,-1191,-403,2026-05-03T23:57:40.697Z,2026-05-03 19:57:40.697,102636,43
29.160,1.042594624,-0.203449606,-0.078583194,0.254993263,-0.025680291,0.884209908,-1.123691458,-0.947321523,1.117878786,-0.254450972,-974,67,2026-05-03T23:57:40.737Z,2026-05-03 19:57:40.737,102636,44
29.200,1.027996898,-0.216285223,-0.121889480,0.180849940,0.129464275,0.666157996,-1.171184522,-1.176734613,0.775730266,0.772783243,-1432,910,2026-05-03T23:57:40.777Z,2026-05-03 19:57:40.777,102636,45
29.240,1.008432684,-0.219798425,-0.058268068,0.058284408,0.120513144,0.373919722,-1.184183723,-0.839703064,0.210128222,0.713516528,-1065,806,2026-05-03T23:57:40.817Z,2026-05-03 19:57:40.817,102636,46
29.280,1.032502942,-0.226058264,-0.118712053,0.094491894,0.072692862,0.733466535,-1.207345752,-1.159902337,0.377214578,0.396891653,-1335,613,2026-05-03T23:57:40.857Z,2026-05-03 19:57:40.857,102636,47
29.320,1.149808459,-0.163554863,-0.084593327,0.168892320,0.002607988,2.485704691,-0.976076927,-0.979159933,0.720549549,-0.067150260,-1047,219,2026-05-03T23:57:40.897Z,2026-05-03 19:57:40.897,102636,48
29.360,0.862279613,0.770486753,-0.121654985,-0.391951900,0.018711825,-1.809225570,2.479970278,-1.175492386,-1.867573159,0.039475535,-1276,336,2026-05-03T23:57:40.937Z,2026-05-03 19:57:40.937,102636,49
29.400,0.897375798,0.311843920,0.356625744,-0.291206068,-0.105166713,-1.284980194,0.782946018,1.358178117,-1.402662288,-0.780741861,1562,-739,2026-05-03T23:57:40.977Z,2026-05-03 19:57:40.977,102636,50
29.440,0.854262440,0.758426983,0.244302821,0.034016097,-0.210311983,-1.928981200,2.435347927,0.763152518,0.098137471,-1.476923633,1083,-1182,2026-05-03T23:57:41.017Z,2026-05-03 19:57:41.017,102636,51
