relative_time_s,lord_ch1_x_g,our_calibrated_to_lord_ch1_x_g,lord_ch3_z_g,our_calibrated_to_lord_ch3_z_g,lord_ch1_x_norm,our_calibrated_ch1_x_norm,lord_ch3_z_norm,our_calibrated_ch3_z_norm,our_x_raw,our_z_raw,sample_ts_utc,sample_ts_et,batch_id,sample_in_batch
22.320,0.944577730,0.983961615,0.278446003,0.218090744,-0.579906577,0.120924978,1.226105930,1.387772581,3751,1155,2026-05-03T23:57:33.897Z,2026-05-03 19:57:33.897,102634,73
22.360,1.000713544,0.980800185,0.465621853,0.246107292,0.258615924,-0.560044438,2.089864617,1.577119102,3830,1256,2026-05-03T23:57:33.937Z,2026-05-03 19:57:33.937,102634,74
22.400,0.987045574,0.974955520,0.361103147,0.341051099,0.054452142,-1.818980608,1.607543100,2.218785578,3972,1662,2026-05-03T23:57:33.977Z,2026-05-03 19:57:33.977,102634,75
22.440,0.978409166,0.981559831,-0.015765428,0.186298723,-0.074553243,-0.396417393,-0.131588879,1.172909973,3816,962,2026-05-03T23:57:34.017Z,2026-05-03 19:57:34.017,102634,76
22.480,1.000411706,0.984466549,0.126123240,0.015291756,0.254107253,0.229687301,0.523183464,0.017179632,3757,131,2026-05-03T23:57:34.057Z,2026-05-03 19:57:34.057,102634,77
22.520,0.995532646,0.980097883,-0.552064540,-0.072041598,0.181226839,-0.711319693,-2.606443503,-0.573052500,3878,-370,2026-05-03T23:57:34.097Z,2026-05-03 19:57:34.097,102634,78
22.560,0.944645832,0.987315395,-0.244982113,-0.150449992,-0.578889312,0.843326575,-1.189353023,-1.102966345,3699,-674,2026-05-03T23:57:34.137Z,2026-05-03 19:57:34.137,102634,79
22.600,0.998955798,0.986635500,-0.533341718,-0.314974595,0.232359792,0.696877778,-2.520043464,-2.214886395,3732,-1519,2026-05-03T23:57:34.177Z,2026-05-03 19:57:34.177,102634,80
22.640,0.990124948,0.989696782,-0.291150703,-0.368707637,0.100449947,1.356275488,-1.402406798,-2.578034797,3658,-1752,2026-05-03T23:57:34.217Z,2026-05-03 19:57:34.217,102634,81
22.680,1.026973939,0.987572039,-0.357535502,-0.348870773,0.650877663,0.898607402,-1.708752122,-2.443969699,3711,-1679,2026-05-03T23:57:34.257Z,2026-05-03 19:57:34.257,102634,82
22.720,1.005322003,0.986185647,0.007007639,-0.106020635,0.327454276,0.599979680,-0.026498215,-0.802695796,3724,-463,2026-05-03T23:57:34.297Z,2026-05-03 19:57:34.297,102634,83
22.760,1.000596681,0.982031701,0.239239418,0.088466456,0.256870292,-0.294776934,1.045179659,0.511722179,3813,471,2026-05-03T23:57:34.337Z,2026-05-03 19:57:34.337,102634,84
22.800,1.020954561,0.980787850,0.256061035,0.164280278,0.560963876,-0.562701512,1.122806224,1.024100918,3838,840,2026-05-03T23:57:34.377Z,2026-05-03 19:57:34.377,102634,85
22.840,0.969132869,0.980294451,0.292806716,0.204119095,-0.213116902,-0.668979211,1.292376181,1.293346842,3847,1036,2026-05-03T23:57:34.417Z,2026-05-03 19:57:34.417,102634,86
22.880,0.960769525,0.977992385,0.284533981,0.230119149,-0.338043436,-1.164842358,1.254200067,1.469065132,3904,1138,2026-05-03T23:57:34.457Z,2026-05-03 19:57:34.457,102634,87
22.920,0.952655518,0.978926328,0.224550868,0.228894460,-0.459245509,-0.963671881,0.977396543,1.460788216,3880,1144,2026-05-03T23:57:34.497Z,2026-05-03 19:57:34.497,102634,88
22.960,0.980202541,0.979115439,0.176341466,0.166226218,-0.047764903,-0.922937506,0.754925052,1.037252322,3881,828,2026-05-03T23:57:34.537Z,2026-05-03 19:57:34.537,102634,89
23.000,0.996565580,0.981155005,0.027853683,0.095250210,0.196656179,-0.483616521,0.069699834,0.557569374,3835,494,2026-05-03T23:57:34.577Z,2026-05-03 19:57:34.577,102634,90
23.040,1.001081009,0.982604441,0.019617244,0.016152047,0.264104892,-0.171409214,0.031691216,0.022993809,3805,111,2026-05-03T23:57:34.617Z,2026-05-03 19:57:34.617,102634,91
23.080,1.002748833,0.981869915,-0.173298467,-0.026821111,0.289017825,-0.329625499,-0.858555156,-0.267435192,3828,-117,2026-05-03T23:57:34.657Z,2026-05-03 19:57:34.657,102634,92
23.120,0.995352671,0.984816801,-0.142586038,-0.081046633,0.178538482,0.305131455,-0.716826792,-0.633911964,3757,-354,2026-05-03T23:57:34.697Z,2026-05-03 19:57:34.697,102634,93
23.160,1.008896918,0.984793106,-0.234150690,-0.138444176,0.380854172,0.300027550,-1.139369355,-1.021826464,3763,-646,2026-05-03T23:57:34.737Z,2026-05-03 19:57:34.737,102634,94
23.200,0.998637056,0.986057666,-0.160155588,-0.166691560,0.227598621,0.572412789,-0.797904835,-1.212733062,3733,-773,2026-05-03T23:57:34.777Z,2026-05-03 19:57:34.777,102634,95
23.240,0.986310072,0.984241153,-0.162126892,-0.167719679,0.043465659,0.181137260,-0.807001793,-1.219681483,3780,-802,2026-05-03T23:57:34.817Z,2026-05-03 19:57:34.817,102634,96
23.280,0.979703879,0.983976936,-0.040394166,-0.084393308,-0.055213611,0.124225171,-0.245242889,-0.656530071,3779,-382,2026-05-03T23:57:34.857Z,2026-05-03 19:57:34.857,102634,97
23.320,0.993069370,0.981916622,0.093127044,0.013594437,0.144431921,-0.319564860,0.370916221,0.005708501,3823,89,2026-05-03T23:57:34.897Z,2026-05-03 19:57:34.897,102634,98
23.360,1.001255941,0.981577631,0.187434295,0.074877707,0.266717926,-0.392583208,0.806115030,0.419884226,3826,396,2026-05-03T23:57:34.937Z,2026-05-03 19:57:34.937,102634,99
23.400,0.997124827,0.981100218,0.209180191,0.120972183,0.205009862,-0.495417673,0.906465619,0.731408285,3834,624,2026-05-03T23:57:34.977Z,2026-05-03 19:57:34.977,102634,100
23.440,0.994327242,0.979908168,0.167393999,0.161232927,0.163221253,-0.752184343,0.713635257,1.003505754,3861,813,2026-05-03T23:57:35.017Z,2026-05-03 19:57:35.017,102635,1
23.480,0.981860335,0.980222370,0.164273124,0.160030154,-0.023001796,-0.684505297,0.699233385,0.995376954,3853,811,2026-05-03T23:57:35.057Z,2026-05-03 19:57:35.057,102635,2
23.520,0.977630544,0.980048796,0.039293421,0.101247638,-0.086183832,-0.721893175,0.122490688,0.598102285,3863,510,2026-05-03T23:57:35.097Z,2026-05-03 19:57:35.097,102635,3
23.560,0.987661695,0.981997895,-0.033033594,0.033849815,0.063655385,-0.302058608,-0.211276128,0.142602075,3819,193,2026-05-03T23:57:35.137Z,2026-05-03 19:57:35.137,102635,4
23.600,0.995053375,0.982116039,-0.117269647,-0.030603410,0.174067775,-0.276610668,-0.599999473,-0.292997416,3822,-133,2026-05-03T23:57:35.177Z,2026-05-03 19:57:35.177,102635,5
23.640,0.995883200,0.984193451,-0.132709817,-0.080031538,0.186463200,0.170862248,-0.671251086,-0.627051563,3773,-357,2026-05-03T23:57:35.217Z,2026-05-03 19:57:35.217,102635,6
23.680,0.995808830,0.984114344,-0.156668126,-0.100882824,0.185352308,0.153822661,-0.781811274,-0.767972508,3777,-464,2026-05-03T23:57:35.257Z,2026-05-03 19:57:35.257,102635,7
23.720,0.999436262,0.984492293,-0.087996490,-0.098314255,0.239536662,0.235232591,-0.464912903,-0.750613141,3767,-446,2026-05-03T23:57:35.297Z,2026-05-03 19:57:35.297,102635,8
23.760,0.994534104,0.984415021,-0.044811618,-0.077060219,0.166311224,0.218588211,-0.265628066,-0.606970253,3767,-339,2026-05-03T23:57:35.337Z,2026-05-03 19:57:35.337,102635,9
23.800,0.988904583,0.983289703,0.046275111,-0.023197028,0.082220887,-0.023804330,0.154709032,-0.242942259,3791,-80,2026-05-03T23:57:35.377Z,2026-05-03 19:57:35.377,102635,10
23.840,1.001585236,0.981472955,0.060027521,0.029101731,0.271636722,-0.415130292,0.218172153,0.110512712,3833,162,2026-05-03T23:57:35.417Z,2026-05-03 19:57:35.417,102635,11
23.880,1.003568578,0.981440028,0.104045818,0.070115925,0.301262676,-0.422222747,0.421302988,0.387702289,3830,370,2026-05-03T23:57:35.457Z,2026-05-03 19:57:35.457,102635,12
23.920,0.996811779,0.981361936,0.103540228,0.080942949,0.200333737,-0.439043706,0.418969843,0.460875448,3831,424,2026-05-03T23:57:35.497Z,2026-05-03 19:57:35.497,102635,13
23.960,0.995177078,0.981503775,0.065769840,0.073887267,0.175915582,-0.408491862,0.244671180,0.413190456,3828,390,2026-05-03T23:57:35.537Z,2026-05-03 19:57:35.537,102635,14
24.000,0.994597197,0.982053073,0.025454899,0.050630435,0.167253664,-0.290173358,0.058630190,0.256011911,3816,279,2026-05-03T23:57:35.577Z,2026-05-03 19:57:35.577,102635,15
24.040,0.992906897,0.981905789,-0.005310423,0.016573975,0.142005002,-0.321898184,-0.083342262,0.025845354,3823,104,2026-05-03T23:57:35.617Z,2026-05-03 19:57:35.617,102635,16
24.080,0.992397625,0.981429957,-0.019074518,-0.001681347,0.134397814,-0.424392131,-0.146859305,-0.097531078,3837,5,2026-05-03T23:57:35.657Z,2026-05-03 19:57:35.657,102635,17
24.120,0.996387472,0.982124178,-0.025911667,-0.011537108,0.193995707,-0.274857515,-0.178410634,-0.164140069,3820,-36,2026-05-03T23:57:35.697Z,2026-05-03 19:57:35.697,102635,18
24.160,1.002537551,0.982527403,-0.032245687,-0.015920794,0.285861827,-0.188003161,-0.207640179,-0.193766693,3810,-53,2026-05-03T23:57:35.737Z,2026-05-03 19:57:35.737,102635,19
24.200,1.004767108,0.982730099,-0.023520264,-0.018410591,0.319165588,-0.144342651,-0.167375051,-0.210593691,3805,-63,2026-05-03T23:57:35.777Z,2026-05-03 19:57:35.777,102635,20
24.240,1.001837072,0.982697601,-0.000275437,-0.009471978,0.275398506,-0.151342624,-0.060107357,-0.150183131,3805,-18,2026-05-03T23:57:35.817Z,2026-05-03 19:57:35.817,102635,21
24.280,1.001353388,0.982702754,0.010579981,-0.000236780,0.268173522,-0.150232715,-0.010012958,-0.087768142,3804,29,2026-05-03T23:57:35.857Z,2026-05-03 19:57:35.857,102635,22
24.320,1.000411787,0.982626106,0.025654799,0.010192972,0.254108464,-0.166742565,0.059552665,-0.017279898,3805,81,2026-05-03T23:57:35.897Z,2026-05-03 19:57:35.897,102635,23
24.360,0.997879727,0.982929574,0.041887798,0.022595385,0.216286096,-0.101375820,0.134462940,0.066540343,3796,148,2026-05-03T23:57:35.937Z,2026-05-03 19:57:35.937,102635,24
24.400,0.993994212,0.982154275,0.041443716,0.033447064,0.158246651,-0.268374640,0.132413637,0.139880132,3815,193,2026-05-03T23:57:35.977Z,2026-05-03 19:57:35.977,102635,25
24.440,0.990329306,0.982889132,0.036185458,0.033718993,0.103502523,-0.110086897,0.108148404,0.141717929,3796,204,2026-05-03T23:57:36.017Z,2026-05-03 19:57:36.017,102635,26
24.480,0.987154291,0.982901409,0.028501970,0.030342183,0.056076082,-0.107442463,0.072691480,0.118896162,3796,187,2026-05-03T23:57:36.057Z,2026-05-03 19:57:36.057,102635,27
24.520,0.981872847,0.982853551,0.017639171,0.022200853,-0.022814896,-0.117751139,0.022563022,0.063873944,3798,145,2026-05-03T23:57:36.097Z,2026-05-03 19:57:36.097,102635,28
24.560,0.978808453,0.983074301,0.009246504,0.014745159,-0.068588941,-0.070201755,-0.016166544,0.013485523,3793,110,2026-05-03T23:57:36.137Z,2026-05-03 19:57:36.137,102635,29
24.600,0.976369548,0.982545750,0.005772574,0.010990255,-0.105019818,-0.184051214,-0.032197658,-0.011891556,3807,84,2026-05-03T23:57:36.177Z,2026-05-03 19:57:36.177,102635,30
24.640,0.973814459,0.982756390,0.006591235,0.006315463,-0.143186177,-0.138679600,-0.028419788,-0.043485579,3802,63,2026-05-03T23:57:36.217Z,2026-05-03 19:57:36.217,102635,31
24.680,0.971695478,0.983068426,0.010590438,0.005708598,-0.174838219,-0.071467219,-0.009964704,-0.047587008,3794,64,2026-05-03T23:57:36.257Z,2026-05-03 19:57:36.257,102635,32
24.720,0.969612746,0.982901214,0.017315642,0.009090886,-0.205948793,-0.107484512,0.021070035,-0.024728212,3798,79,2026-05-03T23:57:36.297Z,2026-05-03 19:57:36.297,102635,33
24.760,0.969710875,0.982889659,0.026710879,0.012269060,-0.204483012,-0.109973391,0.064426147,-0.003248901,3798,95,2026-05-03T23:57:36.337Z,2026-05-03 19:57:36.337,102635,34
24.800,0.966977644,0.982783305,0.037282749,0.020217234,-0.245310341,-0.132882018,0.113212058,0.050467889,3800,134,2026-05-03T23:57:36.377Z,2026-05-03 19:57:36.377,102635,35
24.840,0.968279300,0.982650133,0.041916091,0.024889285,-0.225867002,-0.161567203,0.134593500,0.082043398,3803,156,2026-05-03T23:57:36.417Z,2026-05-03 19:57:36.417,102635,36
24.880,0.971270559,0.982013061,0.042932806,0.029678462,-0.181185401,-0.298791954,0.139285328,0.114410480,3819,172,2026-05-03T23:57:36.457Z,2026-05-03 19:57:36.457,102635,37
24.920,0.971960440,0.982393899,0.040698247,0.031452487,-0.170880382,-0.216759803,0.128973530,0.126400020,3809,186,2026-05-03T23:57:36.497Z,2026-05-03 19:57:36.497,102635,38
24.960,0.970967474,0.982420717,0.039890658,0.034728609,-0.185712697,-0.210983246,0.125246753,0.148541301,3808,203,2026-05-03T23:57:36.537Z,2026-05-03 19:57:36.537,102635,39
25.000,0.971742332,0.982400398,0.039985992,0.029664764,-0.174138342,-0.215359809,0.125686691,0.114317908,3809,177,2026-05-03T23:57:36.577Z,2026-05-03 19:57:36.577,102635,40
25.040,0.968591094,0.982051434,0.035965263,0.029776410,-0.221209610,-0.290526517,0.107132269,0.115072452,3818,173,2026-05-03T23:57:36.617Z,2026-05-03 19:57:36.617,102635,41
25.080,0.973358898,0.982102083,0.023235718,0.026497549,-0.149991064,-0.279616645,0.048389353,0.092912655,3817,157,2026-05-03T23:57:36.657Z,2026-05-03 19:57:36.657,102635,42
25.120,0.969649003,0.981996354,0.018938204,0.023621438,-0.205407218,-0.302390742,0.028557654,0.073474802,3820,141,2026-05-03T23:57:36.697Z,2026-05-03 19:57:36.697,102635,43
25.160,0.968846660,0.982295293,0.017669925,0.015964370,-0.217392126,-0.237999375,0.022704939,0.021725411,3813,106,2026-05-03T23:57:36.737Z,2026-05-03 19:57:36.737,102635,44
25.200,0.966537118,0.982264142,0.015026342,0.013880063,-0.251890649,-0.244709262,0.010505622,0.007638871,3814,95,2026-05-03T23:57:36.777Z,2026-05-03 19:57:36.777,102635,45
25.240,0.957275834,0.983005499,0.020405768,0.012364269,-0.390230050,-0.085021525,0.035330010,-0.002605445,3795,97,2026-05-03T23:57:36.817Z,2026-05-03 19:57:36.817,102635,46
25.280,0.941523933,0.982987445,0.031367593,0.017330165,-0.625522320,-0.088910399,0.085915444,0.030955978,3795,122,2026-05-03T23:57:36.857Z,2026-05-03 19:57:36.857,102635,47
25.320,0.933365567,0.982828899,0.053158388,0.018328823,-0.747387018,-0.123061031,0.186473229,0.037705291,3799,125,2026-05-03T23:57:36.897Z,2026-05-03 19:57:36.897,102635,48
25.360,0.924956625,0.982381622,0.069594364,0.034829297,-0.872994660,-0.219404238,0.262320175,0.149221787,3809,203,2026-05-03T23:57:36.937Z,2026-05-03 19:57:36.937,102635,49
25.400,0.926754344,0.982220910,0.052502722,0.036423862,-0.846141432,-0.254021535,0.183447529,0.159998471,3813,209,2026-05-03T23:57:36.977Z,2026-05-03 19:57:36.977,102635,50
25.440,0.923375661,0.983292553,0.080257878,0.050586603,-0.896610121,-0.023190495,0.311528995,0.255715678,3784,295,2026-05-03T23:57:37.017Z,2026-05-03 19:57:37.017,102635,51
25.480,0.917967985,0.982828470,0.075673741,0.050404404,-0.977386693,-0.123153513,0.290374623,0.254484309,3796,288,2026-05-03T23:57:37.057Z,2026-05-03 19:57:37.057,102635,52
25.520,0.912442205,0.983799341,0.066116741,0.049674935,-1.059927414,0.085971291,0.246272022,0.249554277,3771,297,2026-05-03T23:57:37.097Z,2026-05-03 19:57:37.097,102635,53
25.560,0.902472272,0.984156249,0.070819588,0.047378295,-1.208852184,0.162849103,0.267974205,0.234032707,3762,290,2026-05-03T23:57:37.137Z,2026-05-03 19:57:37.137,102635,54
25.600,0.892951667,0.984769392,0.053271563,0.038518453,-1.351065160,0.294919516,0.186995496,0.174154516,3747,253,2026-05-03T23:57:37.177Z,2026-05-03 19:57:37.177,102635,55
25.640,0.884505823,0.986521437,0.053157158,0.035973866,-1.477224028,0.672308605,0.186467552,0.156957227,3702,263,2026-05-03T23:57:37.217Z,2026-05-03 19:57:37.217,102635,56
25.680,1.156094103,0.987876659,-0.004875566,0.025399595,2.579595795,0.964222310,-0.081335531,0.085492263,3668,227,2026-05-03T23:57:37.257Z,2026-05-03 19:57:37.257,102635,57
25.720,1.331579437,0.961823683,-0.157890901,0.182031399,5.200888521,-4.647567905,-0.787454003,1.144069769,4326,682,2026-05-03T23:57:37.297Z,2026-05-03 19:57:37.297,102635,58
25.760,0.760930283,0.978700796,0.752577863,0.503977723,-3.323119949,-1.012251206,3.414077900,3.319905875,3860,2539,2026-05-03T23:57:37.337Z,2026-05-03 19:57:37.337,102635,59
25.800,1.188965082,0.989654135,-0.207285529,-0.282409946,3.070602404,1.347089361,-1.015394944,-1.994802075,3651,-1314,2026-05-03T23:57:37.377Z,2026-05-03 19:57:37.377,102635,60
25.840,0.892423027,0.988119679,-0.040210260,0.235520715,-1.358961672,1.016568743,-0.244394221,1.505570972,3642,1298,2026-05-03T23:57:37.417Z,2026-05-03 19:57:37.417,102635,61
25.880,0.990699248,0.993358540,-0.315107787,-0.076284134,0.109028494,2.145015204,-1.512961332,-0.601725174,3536,-218,2026-05-03T23:57:37.457Z,2026-05-03 19:57:37.457,102635,62
25.920,1.050276279,0.989455734,0.037515859,-0.206533790,0.998953791,1.304353796,0.114287792,-1.482002055,3649,-931,2026-05-03T23:57:37.497Z,2026-05-03 19:57:37.497,102635,63
25.960,0.907072010,0.990120775,-0.500681999,-0.240321061,-1.140144106,1.447603142,-2.369328956,-1.710349329,3635,-1094,2026-05-03T23:57:37.537Z,2026-05-03 19:57:37.537,102635,64
26.000,1.057584763,0.992407441,-0.113151729,-0.208822885,1.108123447,1.940149202,-0.580996554,-1.497472635,3573,-904,2026-05-03T23:57:37.577Z,2026-05-03 19:57:37.577,102635,65
26.040,0.982027221,0.987325701,-0.126119314,-0.131979597,-0.020508957,0.845546393,-0.640837951,-0.978136368,3697,-580,2026-05-03T23:57:37.617Z,2026-05-03 19:57:37.617,102635,66
26.080,1.004324713,0.988815637,0.032015266,-0.136997544,0.312557358,1.166477417,0.088904253,-1.012049567,3659,-586,2026-05-03T23:57:37.657Z,2026-05-03 19:57:37.657,102635,67
26.120,1.029299769,0.984870691,0.093403830,0.031960731,0.685619498,0.316739259,0.372193502,0.129834924,3745,221,2026-05-03T23:57:37.697Z,2026-05-03 19:57:37.697,102635,68
26.160,0.994824705,0.985586148,0.234706938,0.048221476,0.170652048,0.470848042,1.024263664,0.239731244,3725,313,2026-05-03T23:57:37.737Z,2026-05-03 19:57:37.737,102635,69
26.200,1.045968366,0.983586496,0.130801478,0.129523809,0.934604806,0.040124627,0.544772086,0.789203436,3769,700,2026-05-03T23:57:37.777Z,2026-05-03 19:57:37.777,102635,70
26.240,0.982237799,0.983722225,0.175773751,0.166758443,-0.017363465,0.069360575,0.752305225,1.040849303,3762,891,2026-05-03T23:57:37.817Z,2026-05-03 19:57:37.817,102635,71
26.280,1.048157301,0.984360351,0.045529027,0.119069401,0.967301784,0.206812338,0.151266086,0.718548560,3750,657,2026-05-03T23:57:37.857Z,2026-05-03 19:57:37.857,102635,72
26.320,0.982533331,0.984366655,0.051124961,0.096030382,-0.012948992,0.208170284,0.177089590,0.562842075,3752,540,2026-05-03T23:57:37.897Z,2026-05-03 19:57:37.897,102635,73
26.360,1.041597323,0.986050991,-0.098941096,-0.026373136,0.869312847,0.570975000,-0.515418876,-0.264407608,3720,-60,2026-05-03T23:57:37.937Z,2026-05-03 19:57:37.937,102635,74
26.400,0.981587267,0.985561730,-0.191551977,-0.008977432,-0.027080718,0.465588582,-0.942789465,-0.146840799,3731,22,2026-05-03T23:57:37.977Z,2026-05-03 19:57:37.977,102635,75
26.440,1.020285335,0.988090889,-0.188933614,-0.140050374,0.550967377,1.010367444,-0.930706527,-1.032681761,3678,-611,2026-05-03T23:57:38.017Z,2026-05-03 19:57:38.017,102635,76
26.480,1.006729212,0.986768985,-0.207425776,-0.127987703,0.348474296,0.725630291,-1.016042137,-0.951157628,3711,-567,2026-05-03T23:57:38.057Z,2026-05-03 19:57:38.057,102635,77
26.520,0.991247272,0.988748084,-0.177599053,-0.161027003,0.117214544,1.151926709,-0.878401034,-1.174449823,3663,-709,2026-05-03T23:57:38.097Z,2026-05-03 19:57:38.097,102635,78
26.560,1.025241790,0.987904277,-0.029193080,-0.120679269,0.625003878,0.970171192,-0.193553341,-0.901764441,3681,-515,2026-05-03T23:57:38.137Z,2026-05-03 19:57:38.137,102635,79
26.600,0.990797961,0.987334952,0.015321576,-0.070609336,0.110503000,0.847539198,0.011868036,-0.563372730,3691,-268,2026-05-03T23:57:38.177Z,2026-05-03 19:57:38.177,102635,80
26.640,1.021033955,0.987835105,0.077970424,-0.005780755,0.562149806,0.955271580,0.300973102,-0.125236441,3672,68,2026-05-03T23:57:38.217Z,2026-05-03 19:57:38.217,102635,81
26.680,0.990383019,0.986864917,0.104700257,0.069328253,0.104304860,0.746293946,0.424323018,0.382378898,3690,437,2026-05-03T23:57:38.257Z,2026-05-03 19:57:38.257,102635,82
26.720,1.010368471,0.988059427,0.128089013,0.060348547,0.402835329,1.003590353,0.532254896,0.321690619,3660,407,2026-05-03T23:57:38.297Z,2026-05-03 19:57:38.297,102635,83
26.760,0.988644612,0.988401365,0.100195462,0.083474557,0.078337589,1.077243560,0.403534784,0.477985017,3649,529,2026-05-03T23:57:38.337Z,2026-05-03 19:57:38.337,102635,84
26.800,1.031421208,0.989886050,0.047652876,0.058595764,0.717308257,1.397043651,0.161066992,0.309844643,3613,422,2026-05-03T23:57:38.377Z,2026-05-03 19:57:38.377,102635,85
26.840,1.019273624,0.988792742,-0.126733770,0.050392099,0.535855069,1.161545962,-0.643673474,0.254401143,3642,366,2026-05-03T23:57:38.417Z,2026-05-03 19:57:38.417,102635,86
26.880,0.978925343,0.952683811,-0.428442919,0.086127917,-0.066842918,-6.616289077,-2.035967935,0.495917438,4571,75,2026-05-03T23:57:38.457Z,2026-05-03 19:57:38.457,102635,87
26.920,0.809409444,0.998409422,-0.196336624,-0.123334783,-2.598967852,3.232971199,-0.964869130,-0.919711421,3410,-391,2026-05-03T23:57:38.497Z,2026-05-03 19:57:38.497,102635,88
26.960,0.957309566,0.977109814,-0.173812053,-0.166275830,-0.389726190,-1.354947534,-0.860925196,-1.209923400,3964,-888,2026-05-03T23:57:38.537Z,2026-05-03 19:57:38.537,102635,89
27.000,0.909879565,0.994051863,0.240837991,0.052589443,-1.098206561,2.294356472,1.052556581,0.269251634,3506,446,2026-05-03T23:57:38.577Z,2026-05-03 19:57:38.577,102635,90
27.040,0.960270875,0.973641559,0.009378130,-0.043213396,-0.345491966,-2.102006782,-0.015559129,-0.378220511,4042,-308,2026-05-03T23:57:38.617Z,2026-05-03 19:57:38.617,102635,91
27.080,0.928532145,0.989832298,0.314956703,0.275778045,-0.819585719,1.385465382,1.394591525,1.777645373,3594,1525,2026-05-03T23:57:38.657Z,2026-05-03 19:57:38.657,102635,92
27.120,0.927095544,0.972081631,0.284323016,0.066276052,-0.841044782,-2.438013997,1.253226530,0.361750959,4072,228,2026-05-03T23:57:38.697Z,2026-05-03 19:57:38.697,102635,93
27.160,0.944317155,0.987022858,0.337695955,0.238935877,-0.583798884,0.780314303,1.499526143,1.528651944,3670,1301,2026-05-03T23:57:38.737Z,2026-05-03 19:57:38.737,102635,94
27.200,0.908223665,0.976260502,0.271121091,0.141898109,-1.122941391,-1.537888548,1.192303723,0.872833677,3957,667,2026-05-03T23:57:38.777Z,2026-05-03 19:57:38.777,102635,95
27.240,0.940982161,0.982946165,0.088985149,0.252386933,-0.633614992,-0.097802185,0.351802653,1.619559314,3774,1316,2026-05-03T23:57:38.817Z,2026-05-03 19:57:38.817,102635,96
27.280,0.903600800,0.980054144,0.209262615,0.131734133,-1.191994920,-0.720741217,0.906845982,0.804141647,3860,665,2026-05-03T23:57:38.857Z,2026-05-03 19:57:38.857,102635,97
27.320,0.935912530,0.982585430,-0.104134152,0.074643458,-0.709342030,-0.175504076,-0.539383225,0.418301079,3800,408,2026-05-03T23:57:38.897Z,2026-05-03 19:57:38.897,102635,98
27.360,0.886551700,0.984581959,0.036601247,0.047462546,-1.446663967,0.254546685,0.110067138,0.234602106,3751,296,2026-05-03T23:57:38.937Z,2026-05-03 19:57:38.937,102635,99
27.400,0.914010000,0.982571689,-0.177534476,-0.081364459,-1.036508646,-0.178463875,-0.878103029,-0.636059955,3815,-385,2026-05-03T23:57:38.977Z,2026-05-03 19:57:38.977,102635,100
27.440,0.876081891,0.990735050,-0.129516976,-0.047094947,-1.603055572,1.579917462,-0.656517112,-0.404453515,3601,-104,2026-05-03T23:57:39.017Z,2026-05-03 19:57:39.017,102636,1
27.480,1.217528801,0.983085836,0.348441280,-0.148215012,3.497269787,-0.067717131,1.549112497,-1.087861503,3808,-718,2026-05-03T23:57:39.057Z,2026-05-03 19:57:39.057,102636,2
27.520,0.815491350,0.969286713,0.203137112,-0.123695183,-2.508120065,-3.040037207,0.878578675,-0.922147137,4162,-774,2026-05-03T23:57:39.097Z,2026-05-03 19:57:39.097,102636,3
27.560,1.217806287,0.984619903,-0.488486319,0.473778246,3.501414701,0.262719765,-2.313049662,3.115806290,3710,2463,2026-05-03T23:57:39.137Z,2026-05-03 19:57:39.137,102636,4
27.600,0.786860156,0.989771166,0.168459308,0.004975041,-2.935795346,1.372297773,0.718551332,-0.052544662,3621,148,2026-05-03T23:57:39.177Z,2026-05-03 19:57:39.177,102636,5
27.640,1.260115423,0.985147516,-0.123829396,-0.097443679,4.133402735,0.376367240,-0.630270688,-0.744729459,3750,-433,2026-05-03T23:57:39.217Z,2026-05-03 19:57:39.217,102636,6
27.680,0.839854696,0.985944891,-0.149236200,0.088030158,-2.144195284,0.548121061,-0.747515235,0.508773507,3712,520,2026-05-03T23:57:39.257Z,2026-05-03 19:57:39.257,102636,7
27.720,1.162452221,0.989442793,-0.272294409,-0.117754521,2.674569479,1.301566447,-1.315390829,-0.881997879,3641,-480,2026-05-03T23:57:39.297Z,2026-05-03 19:57:39.297,102636,8
27.760,0.967043939,0.983675889,0.024184160,0.009063491,-0.244320072,0.059379778,0.052766121,-0.024913358,3778,89,2026-05-03T23:57:39.337Z,2026-05-03 19:57:39.337,102636,9
27.800,1.011625147,0.988505376,-0.242107874,-0.179489179,0.421606783,1.099647604,-1.176089301,-1.299224256,3671,-806,2026-05-03T23:57:39.377Z,2026-05-03 19:57:39.377,102636,10
27.840,1.055935755,0.984392692,0.131352588,0.014301316,1.083491576,0.213778647,0.547315288,0.010485862,3759,125,2026-05-03T23:57:39.417Z,2026-05-03 19:57:39.417,102636,11
27.880,0.976165204,0.986328793,-0.177296435,-0.049521062,-0.108072181,0.630813225,-0.877004545,-0.420850123,3715,-174,2026-05-03T23:57:39.457Z,2026-05-03 19:57:39.457,102636,12
27.920,1.049674544,0.986780364,0.087526807,0.007364825,0.989965439,0.728081376,0.345072855,-0.036393596,3698,121,2026-05-03T23:57:39.497Z,2026-05-03 19:57:39.497,102636,13
27.960,1.025214958,0.984359706,0.073589263,-0.029888313,0.624603083,0.206673552,0.280755401,-0.288164512,3764,-100,2026-05-03T23:57:39.537Z,2026-05-03 19:57:39.537,102636,14
