relative_time_s,sensor_ts_utc,sensor_ch1_g,sensor_ch2_g,sensor_ch3_g
28.585937488,2026-05-04 22:12:37.093750+00:00,0.9367336630821228,0.331396222114563,0.13825923204422
28.593749988,2026-05-04 22:12:37.101562500+00:00,0.9358588457107544,0.3316755294799805,0.1339998543262482
28.601562488,2026-05-04 22:12:37.109375+00:00,0.936749279499054,0.3321255445480347,0.1285718381404877
28.609374988,2026-05-04 22:12:37.117187500+00:00,0.936858594417572,0.3322651982307434,0.1214677542448044
28.617187488,2026-05-04 22:12:37.125000+00:00,0.9372491836547852,0.3328859210014343,0.1147480830550194
28.624999988,2026-05-04 22:12:37.132812500+00:00,0.9365930557250975,0.3333204090595245,0.1093969494104385
28.632812488,2026-05-04 22:12:37.140625+00:00,0.93496835231781,0.3343135416507721,0.1020775884389877
28.640624988,2026-05-04 22:12:37.148437500+00:00,0.9358275532722472,0.3348411619663239,0.0933435559272766
28.648437488,2026-05-04 22:12:37.156250+00:00,0.9365305304527284,0.3341273367404938,0.0846095159649848
28.656249988,2026-05-04 22:12:37.164062500+00:00,0.9376709461212158,0.3334290385246277,0.0745838358998298
28.664062488,2026-05-04 22:12:37.171875+00:00,0.9377490878105164,0.333615243434906,0.0644505098462104
28.671874988,2026-05-04 22:12:37.179687500+00:00,0.9374522566795348,0.3334290385246277,0.0554243177175521
28.679687488,2026-05-04 22:12:37.187500+00:00,0.9373272657394408,0.3328083455562592,0.0473822429776191
28.687499988,2026-05-04 22:12:37.195312500+00:00,0.9379053115844728,0.3329790234565735,0.0369567610323429
28.695312488,2026-05-04 22:12:37.203125+00:00,0.9395924806594848,0.3319858908653259,0.0269156973809003
28.703124988,2026-05-04 22:12:37.210937500+00:00,0.9388582110404968,0.3302789330482483,0.0169822722673416
28.710937488,2026-05-04 22:12:37.218750+00:00,0.939483106136322,0.3294099569320679,0.0089248213917016
28.718749988,2026-05-04 22:12:37.226562500+00:00,0.9409828186035156,0.3298444449901581,0.0022205282002687
28.726562488,2026-05-04 22:12:37.234375+00:00,0.9409046769142152,0.3303875625133514,-0.0044222567230463
28.734374988,2026-05-04 22:12:37.242187500+00:00,0.9394049644470216,0.3296272158622742,-0.0116032306104898
28.742187488,2026-05-04 22:12:37.250000+00:00,0.9414358139038086,0.3283858001232147,-0.0178308431059122
28.749999988,2026-05-04 22:12:37.257812500+00:00,0.9419357180595398,0.3276254236698151,-0.0239661913365125
28.757812488,2026-05-04 22:12:37.265625+00:00,0.9415139555931092,0.3282616436481476,-0.0289790350943803
28.765624988,2026-05-04 22:12:37.273437500+00:00,0.9414358139038086,0.3289289176464081,-0.0306089762598276
28.773437488,2026-05-04 22:12:37.281250+00:00,0.9419201016426086,0.3293168544769287,-0.0301169212907552
28.781249988,2026-05-04 22:12:37.289062500+00:00,0.9402329325675964,0.3294720351696014,-0.0315930917859077
28.789062488,2026-05-04 22:12:37.296875+00:00,0.9401704668998718,0.330449640750885,-0.0325464531779289
28.796874988,2026-05-04 22:12:37.304687500+00:00,0.9409359097480774,0.3306203484535217,-0.0327309817075729
28.804687488,2026-05-04 22:12:37.312500+00:00,0.9409202933311462,0.3300306499004364,-0.0303629469126462
28.812499988,2026-05-04 22:12:37.320312500+00:00,0.9408109784126282,0.3309151828289032,-0.0262727160006761
